alpha,call_id,ema_ms,end_to_end_ms,feat_ms,feature_type,final_S,first_alert_ms,fwd_ms,kind,label,load_ms,n_segments,peak_seg_ms,prob,rep,score_S,segment_id,tau,total_call_ms
,,0.000677,7.456041,6.821614,mfcc,,,0.144948,segment,1,0.488802,,,0.999363124370575,9,0.6995541870594024,vishing_205_2,,
,,0.003073,27.29276,15.737396,mfcc,,,0.834583,segment,1,10.717708,,,1.0,0,0.7,vishing_360_8,,
,,0.001562,13.00026,10.81526,mfcc,,,0.81974,segment,1,1.363698,,,1.0,1,0.7,vishing_360_8,,
,,0.00125,12.991615,10.576198,mfcc,,,1.469896,segment,1,0.944271,,,1.0,2,0.7,vishing_360_8,,
,,0.001354,11.908125,9.816249,mfcc,,,1.294115,segment,1,0.796407,,,1.0,3,0.7,vishing_360_8,,
,,0.001042,11.292969,9.861145,mfcc,,,0.634271,segment,1,0.796511,,,1.0,4,0.7,vishing_360_8,,
,,0.000885,11.35177,10.004688,mfcc,,,0.557708,segment,1,0.788489,,,1.0,5,0.7,vishing_360_8,,
,,0.000781,11.972969,9.750209,mfcc,,,1.439375,segment,1,0.782604,,,1.0,6,0.7,vishing_360_8,,
,,0.001093,11.308385,9.938438,mfcc,,,0.643073,segment,1,0.725781,,,1.0,7,0.7,vishing_360_8,,
,,0.001771,12.55974,10.349584,mfcc,,,1.470677,segment,1,0.737708,,,1.0,8,0.7,vishing_360_8,,
,,0.000781,12.658073,10.417136,mfcc,,,1.427448,segment,1,0.812708,,,1.0,9,0.7,vishing_360_8,,
,,0.001615,11.88401,4.183802,mfcc,,,0.233854,segment,1,7.464739,,,1.0,0,0.7,vishing_178_10,,
,,0.000886,4.27099,3.685521,mfcc,,,0.12776,segment,1,0.456823,,,1.0,1,0.7,vishing_178_10,,
,,0.000677,3.778802,3.357917,mfcc,,,0.128958,segment,1,0.29125,,,1.0,2,0.7,vishing_178_10,,
,,0.000521,3.679167,3.287813,mfcc,,,0.123229,segment,1,0.267604,,,1.0,3,0.7,vishing_178_10,,
,,0.000625,3.628281,3.243594,mfcc,,,0.121979,segment,1,0.262083,,,1.0,4,0.7,vishing_178_10,,
,,0.000729,3.659271,3.278229,mfcc,,,0.119636,segment,1,0.260677,,,1.0,5,0.7,vishing_178_10,,
,,0.000573,3.673177,3.29026,mfcc,,,0.116719,segment,1,0.265625,,,1.0,6,0.7,vishing_178_10,,
,,0.000625,3.635261,3.252084,mfcc,,,0.116823,segment,1,0.265729,,,1.0,7,0.7,vishing_178_10,,
,,0.000573,3.620938,3.226354,mfcc,,,0.124011,segment,1,0.27,,,1.0,8,0.7,vishing_178_10,,
,,0.000521,3.773021,3.352292,mfcc,,,0.127448,segment,1,0.29276,,,1.0,9,0.7,vishing_178_10,,
,,0.002135,16.742812,10.527031,mfcc,,,0.689167,segment,0,5.524479,,,0.5335391163825989,0,0.37347738146781917,d04j18s003763_3,,
,,0.00125,12.584479,10.970781,mfcc,,,0.655573,segment,0,0.956875,,,0.5335391163825989,1,0.37347738146781917,d04j18s003763_3,,
,,0.001354,13.634427,11.219167,mfcc,,,1.488854,segment,0,0.925052,,,0.5335391163825989,2,0.37347738146781917,d04j18s003763_3,,
,,0.001459,13.93125,11.416927,mfcc,,,1.5,segment,0,1.012864,,,0.5335391163825989,3,0.37347738146781917,d04j18s003763_3,,
,,0.001406,12.775104,10.297448,mfcc,,,1.514063,segment,0,0.962187,,,0.5335391163825989,4,0.37347738146781917,d04j18s003763_3,,
,,0.00125,14.003178,12.183594,mfcc,,,0.894636,segment,0,0.923698,,,0.5335391163825989,5,0.37347738146781917,d04j18s003763_3,,
,,0.001511,15.063854,12.290573,mfcc,,,1.536979,segment,0,1.234791,,,0.5335391163825989,6,0.37347738146781917,d04j18s003763_3,,
,,0.001458,12.944427,10.710313,mfcc,,,1.171979,segment,0,1.060677,,,0.5335391163825989,7,0.37347738146781917,d04j18s003763_3,,
,,0.001146,11.148855,9.737083,mfcc,,,0.605834,segment,0,0.804792,,,0.5335391163825989,8,0.37347738146781917,d04j18s003763_3,,
,,0.001146,12.928907,10.738386,mfcc,,,1.314583,segment,0,0.874792,,,0.5335391163825989,9,0.37347738146781917,d04j18s003763_3,,
,,0.001719,15.336406,8.735364,mfcc,,,1.320677,segment,0,5.278646,,,0.4081854522228241,0,0.28572981655597685,d02j12s000857_27,,
,,0.000989,10.01,8.686355,mfcc,,,0.504479,segment,0,0.818177,,,0.4081854522228241,1,0.28572981655597685,d02j12s000857_27,,
,,0.001302,8.914011,8.013021,mfcc,,,0.244219,segment,0,0.655469,,,0.4081854522228241,2,0.28572981655597685,d02j12s000857_27,,
,,0.000885,9.179114,8.269636,mfcc,,,0.283177,segment,0,0.625416,,,0.4081854522228241,3,0.28572981655597685,d02j12s000857_27,,
,,0.000834,8.750313,7.863386,mfcc,,,0.246718,segment,0,0.639375,,,0.4081854522228241,4,0.28572981655597685,d02j12s000857_27,,
,,0.000781,9.836093,8.630156,mfcc,,,0.529531,segment,0,0.675625,,,0.4081854522228241,5,0.28572981655597685,d02j12s000857_27,,
,,0.000886,9.076511,8.251927,mfcc,,,0.187864,segment,0,0.635834,,,0.4081854522228241,6,0.28572981655597685,d02j12s000857_27,,
,,0.000781,9.000416,8.229427,mfcc,,,0.162552,segment,0,0.607656,,,0.4081854522228241,7,0.28572981655597685,d02j12s000857_27,,
,,0.000781,9.085365,8.347031,mfcc,,,0.169115,segment,0,0.568438,,,0.4081854522228241,8,0.28572981655597685,d02j12s000857_27,,
,,0.000729,8.833125,8.109323,mfcc,,,0.170573,segment,0,0.5525,,,0.4081854522228241,9,0.28572981655597685,d02j12s000857_27,,
,,0.001563,8.697292,1.919584,mfcc,,,0.250312,segment,1,6.525833,,,0.9999936819076538,0,0.6999955773353577,vishing_552_36,,
,,0.000834,3.446719,1.865364,mfcc,,,1.380052,segment,1,0.200469,,,0.9999936819076538,1,0.6999955773353577,vishing_552_36,,
,,0.00052,2.252291,1.88526,mfcc,,,0.190261,segment,1,0.17625,,,0.9999936819076538,2,0.6999955773353577,vishing_552_36,,
,,0.000573,2.168594,1.847708,mfcc,,,0.133073,segment,1,0.18724,,,0.9999936819076538,3,0.6999955773353577,vishing_552_36,,
,,0.000625,2.151563,1.866563,mfcc,,,0.12875,segment,1,0.155625,,,0.9999936819076538,4,0.6999955773353577,vishing_552_36,,
,,0.000521,2.126406,1.843021,mfcc,,,0.130364,segment,1,0.1525,,,0.9999936819076538,5,0.6999955773353577,vishing_552_36,,
,,0.000469,2.191511,1.90474,mfcc,,,0.133958,segment,1,0.152344,,,0.9999936819076538,6,0.6999955773353577,vishing_552_36,,
,,0.000521,2.10849,1.836875,mfcc,,,0.120677,segment,1,0.150417,,,0.9999936819076538,7,0.6999955773353577,vishing_552_36,,
,,0.000573,2.146511,1.84474,mfcc,,,0.127344,segment,1,0.173854,,,0.9999936819076538,8,0.6999955773353577,vishing_552_36,,
,,0.000521,2.159323,1.886563,mfcc,,,0.123385,segment,1,0.148854,,,0.9999936819076538,9,0.6999955773353577,vishing_552_36,,
,,0.0025,7.223229,2.00151,mfcc,,,0.784688,segment,1,4.434531,,,0.9999539852142334,0,0.6999677896499633,vishing_368_59,,
,,0.002552,3.192396,1.997917,mfcc,,,0.874375,segment,1,0.317552,,,0.9999539852142334,1,0.6999677896499633,vishing_368_59,,
,,0.002187,2.561198,1.954635,mfcc,,,0.28948,segment,1,0.314896,,,0.9999539852142334,2,0.6999677896499633,vishing_368_59,,
,,0.002136,2.857552,1.957709,mfcc,,,0.42927,segment,1,0.468437,,,0.9999539852142334,3,0.6999677896499633,vishing_368_59,,
,,0.001563,2.161511,1.71776,mfcc,,,0.204948,segment,1,0.23724,,,0.9999539852142334,4,0.6999677896499633,vishing_368_59,,
,,0.00099,2.901563,2.512187,mfcc,,,0.159219,segment,1,0.229167,,,0.9999539852142334,5,0.6999677896499633,vishing_368_59,,
,,0.000729,1.545468,1.189375,mfcc,,,0.135937,segment,1,0.219427,,,0.9999539852142334,6,0.6999677896499633,vishing_368_59,,
,,0.000885,1.491198,1.194791,mfcc,,,0.138855,segment,1,0.156667,,,0.9999539852142334,7,0.6999677896499633,vishing_368_59,,
,,0.000938,1.416303,1.132083,mfcc,,,0.132604,segment,1,0.150678,,,0.9999539852142334,8,0.6999677896499633,vishing_368_59,,
,,0.000833,1.396354,1.127761,mfcc,,,0.128854,segment,1,0.138906,,,0.9999539852142334,9,0.6999677896499633,vishing_368_59,,
,,0.001406,7.679583,2.392916,mfcc,,,0.187865,segment,1,5.097396,,,0.9999933242797852,0,0.6999953269958495,vishing_653_19,,
,,0.000989,2.636771,2.291458,mfcc,,,0.141511,segment,1,0.202813,,,0.9999933242797852,1,0.6999953269958495,vishing_653_19,,
,,0.00099,2.615469,2.299687,mfcc,,,0.126927,segment,1,0.187865,,,0.9999933242797852,2,0.6999953269958495,vishing_653_19,,
,,0.000573,2.538229,2.247344,mfcc,,,0.117187,segment,1,0.173125,,,0.9999933242797852,3,0.6999953269958495,vishing_653_19,,
,,0.000573,2.544271,2.249896,mfcc,,,0.118229,segment,1,0.175573,,,0.9999933242797852,4,0.6999953269958495,vishing_653_19,,
,,0.000573,2.55875,2.231979,mfcc,,,0.156719,segment,1,0.169479,,,0.9999933242797852,5,0.6999953269958495,vishing_653_19,,
,,0.000521,2.660052,2.302031,mfcc,,,0.183906,segment,1,0.173594,,,0.9999933242797852,6,0.6999953269958495,vishing_653_19,,
,,0.000521,3.041094,2.331406,mfcc,,,0.513646,segment,1,0.195521,,,0.9999933242797852,7,0.6999953269958495,vishing_653_19,,
,,0.000573,2.633386,2.336771,mfcc,,,0.124323,segment,1,0.171719,,,0.9999933242797852,8,0.6999953269958495,vishing_653_19,,
,,0.000573,2.548125,2.254479,mfcc,,,0.123594,segment,1,0.169479,,,0.9999933242797852,9,0.6999953269958495,vishing_653_19,,
,,0.00224,24.506406,12.317448,mfcc,,,0.76151,segment,1,11.425208,,,0.999995231628418,0,0.6999966621398925,vishing_520_21,,
,,0.001771,8.311198,6.60651,mfcc,,,0.307292,segment,1,1.395625,,,0.999995231628418,1,0.6999966621398925,vishing_520_21,,
,,0.000729,7.097135,5.941614,mfcc,,,0.607917,segment,1,0.546875,,,0.999995231628418,2,0.6999966621398925,vishing_520_21,,
,,0.000938,6.888073,6.203958,mfcc,,,0.16375,segment,1,0.519427,,,0.999995231628418,3,0.6999966621398925,vishing_520_21,,
,,0.000573,6.806771,6.199271,mfcc,,,0.149063,segment,1,0.457864,,,0.999995231628418,4,0.6999966621398925,vishing_520_21,,
,,0.000573,6.684688,6.093698,mfcc,,,0.150625,segment,1,0.439792,,,0.999995231628418,5,0.6999966621398925,vishing_520_21,,
,,0.00052,6.78302,6.120885,mfcc,,,0.146928,segment,1,0.514687,,,0.999995231628418,6,0.6999966621398925,vishing_520_21,,
,,0.000573,6.816563,6.238593,mfcc,,,0.140105,segment,1,0.437292,,,0.999995231628418,7,0.6999966621398925,vishing_520_21,,
,,0.000886,6.951354,6.371458,mfcc,,,0.139479,segment,1,0.439531,,,0.999995231628418,8,0.6999966621398925,vishing_520_21,,
,,0.000572,6.834687,6.201041,mfcc,,,0.182032,segment,1,0.451042,,,0.999995231628418,9,0.6999966621398925,vishing_520_21,,
,,0.000938,7.556459,1.758177,mfcc,,,0.193542,segment,0,5.603802,,,0.24941030144691467,0,0.17458721101284025,d01j01s000551_10,,
,,0.000833,2.034114,1.701615,mfcc,,,0.145312,segment,0,0.186354,,,0.24941030144691467,1,0.17458721101284025,d01j01s000551_10,,
,,0.000729,1.97375,1.662605,mfcc,,,0.142656,segment,0,0.16776,,,0.24941030144691467,2,0.17458721101284025,d01j01s000551_10,,
,,0.000625,2.005729,1.717812,mfcc,,,0.121198,segment,0,0.166094,,,0.24941030144691467,3,0.17458721101284025,d01j01s000551_10,,
,,0.000573,1.886823,1.613958,mfcc,,,0.121406,segment,0,0.150886,,,0.24941030144691467,4,0.17458721101284025,d01j01s000551_10,,
,,0.000469,1.898646,1.633645,mfcc,,,0.118021,segment,0,0.146511,,,0.24941030144691467,5,0.17458721101284025,d01j01s000551_10,,
,,0.000469,1.894115,1.621406,mfcc,,,0.1225,segment,0,0.14974,,,0.24941030144691467,6,0.17458721101284025,d01j01s000551_10,,
,,0.000468,2.0025,1.740833,mfcc,,,0.114167,segment,0,0.147032,,,0.24941030144691467,7,0.17458721101284025,d01j01s000551_10,,
,,0.000521,1.972917,1.67323,mfcc,,,0.155364,segment,0,0.143802,,,0.24941030144691467,8,0.17458721101284025,d01j01s000551_10,,
,,0.000573,1.97776,1.708021,mfcc,,,0.121146,segment,0,0.14802,,,0.24941030144691467,9,0.17458721101284025,d01j01s000551_10,,
,,0.000886,10.697969,6.453594,mfcc,,,0.154114,segment,0,4.089375,,,0.37191471457481384,0,0.2603403002023697,d02j08s005679_1,,
,,0.000625,6.817761,6.112604,mfcc,,,0.149063,segment,0,0.555469,,,0.37191471457481384,1,0.2603403002023697,d02j08s005679_1,,
,,0.000729,6.796406,6.187084,mfcc,,,0.149062,segment,0,0.459531,,,0.37191471457481384,2,0.2603403002023697,d02j08s005679_1,,
,,0.000729,6.750364,6.133178,mfcc,,,0.173541,segment,0,0.442916,,,0.37191471457481384,3,0.2603403002023697,d02j08s005679_1,,
,,0.000677,6.796823,6.158125,mfcc,,,0.170938,segment,0,0.467083,,,0.37191471457481384,4,0.2603403002023697,d02j08s005679_1,,
,,0.000573,6.793073,6.212448,mfcc,,,0.142135,segment,0,0.437917,,,0.37191471457481384,5,0.2603403002023697,d02j08s005679_1,,
,,0.000781,6.895156,6.299063,mfcc,,,0.140677,segment,0,0.454635,,,0.37191471457481384,6,0.2603403002023697,d02j08s005679_1,,
,,0.000625,6.780729,6.186458,mfcc,,,0.149896,segment,0,0.44375,,,0.37191471457481384,7,0.2603403002023697,d02j08s005679_1,,
,,0.000521,6.798438,6.203959,mfcc,,,0.151979,segment,0,0.441979,,,0.37191471457481384,8,0.2603403002023697,d02j08s005679_1,,
,,0.000469,6.810678,6.217969,mfcc,,,0.145104,segment,0,0.447136,,,0.37191471457481384,9,0.2603403002023697,d02j08s005679_1,,
,,0.001666,10.369635,5.72276,mfcc,,,0.135417,segment,0,4.509792,,,0.3776916265487671,0,0.26438413858413695,d02j08s004829_18,,
,,0.000678,6.352709,5.738385,mfcc,,,0.152656,segment,0,0.46099,,,0.3776916265487671,1,0.26438413858413695,d02j08s004829_18,,
,,0.000521,6.339115,5.710416,mfcc,,,0.194688,segment,0,0.43349,,,0.3776916265487671,2,0.26438413858413695,d02j08s004829_18,,
,,0.000677,6.409688,5.854322,mfcc,,,0.140157,segment,0,0.414532,,,0.3776916265487671,3,0.26438413858413695,d02j08s004829_18,,
,,0.000677,6.430781,5.863646,mfcc,,,0.147604,segment,0,0.418854,,,0.3776916265487671,4,0.26438413858413695,d02j08s004829_18,,
,,0.000625,6.873542,6.279948,mfcc,,,0.150156,segment,0,0.442813,,,0.3776916265487671,5,0.26438413858413695,d02j08s004829_18,,
,,0.000625,7.047552,6.39276,mfcc,,,0.140573,segment,0,0.513594,,,0.3776916265487671,6,0.26438413858413695,d02j08s004829_18,,
,,0.000468,6.730937,6.147552,mfcc,,,0.14073,segment,0,0.442187,,,0.3776916265487671,7,0.26438413858413695,d02j08s004829_18,,
,,0.000729,6.794635,6.215677,mfcc,,,0.138802,segment,0,0.439427,,,0.3776916265487671,8,0.26438413858413695,d02j08s004829_18,,
,,0.000521,6.705833,6.099218,mfcc,,,0.171042,segment,0,0.435052,,,0.3776916265487671,9,0.26438413858413695,d02j08s004829_18,,
,,0.001875,14.034636,3.676615,mfcc,,,0.263594,segment,0,10.092552,,,0.4467429220676422,0,0.31272004544734955,d04j18s016060_39,,
,,0.000833,3.936302,3.438959,mfcc,,,0.173698,segment,0,0.322812,,,0.4467429220676422,1,0.31272004544734955,d04j18s016060_39,,
,,0.000521,3.9125,3.534687,mfcc,,,0.130156,segment,0,0.247136,,,0.4467429220676422,2,0.31272004544734955,d04j18s016060_39,,
,,0.000573,3.678906,3.34625,mfcc,,,0.122448,segment,0,0.209635,,,0.4467429220676422,3,0.31272004544734955,d04j18s016060_39,,
,,0.000468,3.705572,3.381146,mfcc,,,0.121823,segment,0,0.202135,,,0.4467429220676422,4,0.31272004544734955,d04j18s016060_39,,
,,0.000625,3.725104,3.40724,mfcc,,,0.119531,segment,0,0.197708,,,0.4467429220676422,5,0.31272004544734955,d04j18s016060_39,,
,,0.000469,3.710677,3.391875,mfcc,,,0.118698,segment,0,0.199635,,,0.4467429220676422,6,0.31272004544734955,d04j18s016060_39,,
,,0.000468,3.678177,3.325105,mfcc,,,0.155677,segment,0,0.196927,,,0.4467429220676422,7,0.31272004544734955,d04j18s016060_39,,
,,0.000572,3.701614,3.375833,mfcc,,,0.127188,segment,0,0.198021,,,0.4467429220676422,8,0.31272004544734955,d04j18s016060_39,,
,,0.000573,3.771563,3.420937,mfcc,,,0.153907,segment,0,0.196146,,,0.4467429220676422,9,0.31272004544734955,d04j18s016060_39,,
,,0.001198,13.598177,7.406719,mfcc,,,0.152083,segment,0,6.038177,,,0.4124312698841095,0,0.2887018889188766,d01j01s000122_8,,
,,0.000781,8.091354,7.382031,mfcc,,,0.167604,segment,0,0.540938,,,0.4124312698841095,1,0.2887018889188766,d01j01s000122_8,,
,,0.000677,8.361666,7.610937,mfcc,,,0.165521,segment,0,0.584531,,,0.4124312698841095,2,0.2887018889188766,d01j01s000122_8,,
,,0.000729,8.240886,7.545989,mfcc,,,0.163334,segment,0,0.530834,,,0.4124312698841095,3,0.2887018889188766,d01j01s000122_8,,
,,0.000625,8.262448,7.561614,mfcc,,,0.165365,segment,0,0.534844,,,0.4124312698841095,4,0.2887018889188766,d01j01s000122_8,,
,,0.000677,8.250833,7.558958,mfcc,,,0.167292,segment,0,0.523906,,,0.4124312698841095,5,0.2887018889188766,d01j01s000122_8,,
,,0.000729,8.155573,7.398177,mfcc,,,0.209271,segment,0,0.547396,,,0.4124312698841095,6,0.2887018889188766,d01j01s000122_8,,
,,0.000677,8.328386,7.604115,mfcc,,,0.175469,segment,0,0.548125,,,0.4124312698841095,7,0.2887018889188766,d01j01s000122_8,,
,,0.000886,8.250209,7.529948,mfcc,,,0.178854,segment,0,0.540521,,,0.4124312698841095,8,0.2887018889188766,d01j01s000122_8,,
,,0.000938,8.155573,7.363958,mfcc,,,0.246875,segment,0,0.543802,,,0.4124312698841095,9,0.2887018889188766,d01j01s000122_8,,
,,0.001458,18.814375,8.538594,mfcc,,,0.720781,segment,0,9.553542,,,0.5502089262008667,0,0.3851462483406067,d04j18s014894_1,,
,,0.000729,9.620521,8.611718,mfcc,,,0.272917,segment,0,0.735157,,,0.5502089262008667,1,0.3851462483406067,d04j18s014894_1,,
,,0.001042,8.701354,7.855052,mfcc,,,0.176771,segment,0,0.668489,,,0.5502089262008667,2,0.3851462483406067,d04j18s014894_1,,
,,0.000625,8.952812,8.212135,mfcc,,,0.157031,segment,0,0.583021,,,0.5502089262008667,3,0.3851462483406067,d04j18s014894_1,,
,,0.000521,8.810989,8.007344,mfcc,,,0.220104,segment,0,0.58302,,,0.5502089262008667,4,0.3851462483406067,d04j18s014894_1,,
,,0.00099,8.803646,8.067344,mfcc,,,0.182656,segment,0,0.552656,,,0.5502089262008667,5,0.3851462483406067,d04j18s014894_1,,
,,0.00125,9.43802,8.593177,mfcc,,,0.19302,segment,0,0.650573,,,0.5502089262008667,6,0.3851462483406067,d04j18s014894_1,,
,,0.000834,9.096303,8.281302,mfcc,,,0.176927,segment,0,0.63724,,,0.5502089262008667,7,0.3851462483406067,d04j18s014894_1,,
,,0.000989,9.648177,8.869218,mfcc,,,0.177657,segment,0,0.600313,,,0.5502089262008667,8,0.3851462483406067,d04j18s014894_1,,
,,0.000781,9.230312,8.375937,mfcc,,,0.179115,segment,0,0.674479,,,0.5502089262008667,9,0.3851462483406067,d04j18s014894_1,,
,,0.001875,9.926719,1.924271,mfcc,,,0.194271,segment,1,7.806302,,,0.999985933303833,0,0.6999901533126831,vishing_617_133,,
,,0.000729,2.192657,1.79526,mfcc,,,0.188386,segment,1,0.208282,,,0.999985933303833,1,0.6999901533126831,vishing_617_133,,
,,0.000781,2.121563,1.750937,mfcc,,,0.176563,segment,1,0.193282,,,0.999985933303833,2,0.6999901533126831,vishing_617_133,,
,,0.000573,2.036666,1.727292,mfcc,,,0.119687,segment,1,0.189114,,,0.999985933303833,3,0.6999901533126831,vishing_617_133,,
,,0.000677,1.916041,1.652031,mfcc,,,0.118177,segment,1,0.145156,,,0.999985933303833,4,0.6999901533126831,vishing_617_133,,
,,0.00052,1.944166,1.670625,mfcc,,,0.122448,segment,1,0.150573,,,0.999985933303833,5,0.6999901533126831,vishing_617_133,,
,,0.000521,1.895781,1.623334,mfcc,,,0.125989,segment,1,0.145937,,,0.999985933303833,6,0.6999901533126831,vishing_617_133,,
,,0.000625,2.03052,1.760468,mfcc,,,0.122552,segment,1,0.146875,,,0.999985933303833,7,0.6999901533126831,vishing_617_133,,
,,0.000573,1.913541,1.648594,mfcc,,,0.122031,segment,1,0.142343,,,0.999985933303833,8,0.6999901533126831,vishing_617_133,,
,,0.000625,1.927292,1.658802,mfcc,,,0.124896,segment,1,0.142969,,,0.999985933303833,9,0.6999901533126831,vishing_617_133,,
,,0.002343,11.477916,3.04,mfcc,,,0.407448,segment,0,8.028125,,,0.29946181178092957,0,0.20962326824665067,d04j18s014894_8,,
,,0.001875,3.480052,2.814635,mfcc,,,0.267969,segment,0,0.395573,,,0.29946181178092957,1,0.20962326824665067,d04j18s014894_8,,
,,0.001875,3.249791,2.672187,mfcc,,,0.266458,segment,0,0.309271,,,0.29946181178092957,2,0.20962326824665067,d04j18s014894_8,,
,,0.001562,3.179844,2.546562,mfcc,,,0.222553,segment,0,0.409167,,,0.29946181178092957,3,0.20962326824665067,d04j18s014894_8,,
,,0.000989,3.608906,3.177969,mfcc,,,0.155365,segment,0,0.274583,,,0.29946181178092957,4,0.20962326824665067,d04j18s014894_8,,
,,0.000625,2.24224,1.877604,mfcc,,,0.147656,segment,0,0.216355,,,0.29946181178092957,5,0.20962326824665067,d04j18s014894_8,,
,,0.000834,2.191407,1.815989,mfcc,,,0.195,segment,0,0.179584,,,0.29946181178092957,6,0.20962326824665067,d04j18s014894_8,,
,,0.000625,2.100417,1.786406,mfcc,,,0.148646,segment,0,0.16474,,,0.29946181178092957,7,0.20962326824665067,d04j18s014894_8,,
,,0.000677,2.063125,1.747344,mfcc,,,0.151927,segment,0,0.163177,,,0.29946181178092957,8,0.20962326824665067,d04j18s014894_8,,
,,0.000625,2.108906,1.824532,mfcc,,,0.128281,segment,0,0.155468,,,0.29946181178092957,9,0.20962326824665067,d04j18s014894_8,,
,,0.002344,11.543698,3.7825,mfcc,,,0.234948,segment,0,7.523906,,,0.32485339045524597,0,0.22739737331867216,d04j18s016060_5,,
,,0.000625,4.056771,3.608854,mfcc,,,0.137396,segment,0,0.309896,,,0.32485339045524597,1,0.22739737331867216,d04j18s016060_5,,
,,0.000625,3.323438,2.992031,mfcc,,,0.128334,segment,0,0.202448,,,0.32485339045524597,2,0.22739737331867216,d04j18s016060_5,,
,,0.000417,3.559271,3.174531,mfcc,,,0.190938,segment,0,0.193385,,,0.32485339045524597,3,0.22739737331867216,d04j18s016060_5,,
,,0.000521,3.479011,3.121927,mfcc,,,0.159063,segment,0,0.1975,,,0.32485339045524597,4,0.22739737331867216,d04j18s016060_5,,
,,0.000573,3.450521,3.132395,mfcc,,,0.129948,segment,0,0.187605,,,0.32485339045524597,5,0.22739737331867216,d04j18s016060_5,,
,,0.000469,3.497656,3.175885,mfcc,,,0.126146,segment,0,0.195156,,,0.32485339045524597,6,0.22739737331867216,d04j18s016060_5,,
,,0.000625,3.4375,3.125833,mfcc,,,0.121615,segment,0,0.189427,,,0.32485339045524597,7,0.22739737331867216,d04j18s016060_5,,
,,0.000625,3.450104,3.136459,mfcc,,,0.12552,segment,0,0.1875,,,0.32485339045524597,8,0.22739737331867216,d04j18s016060_5,,
,,0.000469,3.466771,3.14974,mfcc,,,0.12901,segment,0,0.187552,,,0.32485339045524597,9,0.22739737331867216,d04j18s016060_5,,
,,0.001302,15.012136,5.946823,mfcc,,,0.321667,segment,1,8.742344,,,0.9999996423721313,0,0.6999997496604919,vishing_523_17,,
,,0.001042,6.362917,5.646459,mfcc,,,0.174791,segment,1,0.540625,,,0.9999996423721313,1,0.6999997496604919,vishing_523_17,,
,,0.000625,6.004218,5.432136,mfcc,,,0.142864,segment,1,0.428593,,,0.9999996423721313,2,0.6999997496604919,vishing_523_17,,
,,0.000625,5.896198,5.348021,mfcc,,,0.143489,segment,1,0.404063,,,0.9999996423721313,3,0.6999997496604919,vishing_523_17,,
,,0.000468,5.896614,5.368594,mfcc,,,0.136771,segment,1,0.390781,,,0.9999996423721313,4,0.6999997496604919,vishing_523_17,,
,,0.000677,5.812657,5.284687,mfcc,,,0.137084,segment,1,0.390209,,,0.9999996423721313,5,0.6999997496604919,vishing_523_17,,
,,0.000573,6.204844,5.672969,mfcc,,,0.133594,segment,1,0.397708,,,0.9999996423721313,6,0.6999997496604919,vishing_523_17,,
